year,n6,name,n5,n2,n,n3,n4
2020/8/2,FR,France,EURO,1938,182108,0,30147
2020/8/2,TR,Turkey,EURO,7726,265519,19,5710
2020/8/2,GB,The United Kingdom,EURO,677,305105,13,41202
2020/8/2,AR,Argentina,AMRO,5929,191302,77,3543
2020/8/2,CO,Colombia,AMRO,9488,295508,295,10105
2020/8/2,IT,Italy,EURO,295,247832,5,35146
2020/8/3,IN,India,SEARO,52972,1803695,771,38135
2020/8/3,US,United States of America,AMRO,57487,4607538,1120,158702
2020/8/3,BR,Brazil,AMRO,45392,2707877,1088,93563
2020/8/3,RU,Russian Federation,EURO,5394,856264,79,14207
2020/8/3,FR,France,EURO,2008,184116,0,30147
2020/8/3,TR,Turkey,EURO,7717,273236,18,5728
2020/8/3,GB,The United Kingdom,EURO,543,305648,5,41207
2020/8/3,AR,Argentina,AMRO,5241,196543,69,3612
2020/8/3,CO,Colombia,AMRO,10673,306181,225,10330
2020/8/3,IT,Italy,EURO,238,248070,8,35154
2020/8/4,IN,India,SEARO,52050,1855745,803,38938
2020/8/4,US,United States of America,AMRO,51454,4658992,700,159402
2020/8/4,BR,Brazil,AMRO,25800,2733677,541,94104
2020/8/4,RU,Russian Federation,EURO,5159,861423,144,14351
2020/8/4,FR,France,EURO,1824,185940,28,30175
2020/8/4,TR,Turkey,EURO,7725,280961,19,5747
2020/8/4,GB,The United Kingdom,EURO,555,306203,1,41208
2020/8/4,AR,Argentina,AMRO,5376,201919,55,3667
2020/8/4,CO,Colombia,AMRO,11470,317651,320,10650
2020/8/4,IT,Italy,EURO,159,248229,12,35166
2020/8/5,IN,India,SEARO,52509,1908254,857,39795
2020/8/5,US,United States of America,AMRO,44264,4703256,797,160199
2020/8/5,BR,Brazil,AMRO,16641,2750318,561,94665
2020/8/5,RU,Russian Federation,EURO,5204,866627,139,14490
2020/8/5,FR,France,EURO,2091,188031,1,30176
2020/8/5,TR,Turkey,EURO,7813,288774,18,5765
2020/8/5,GB,The United Kingdom,EURO,1040,307243,18,41226
2020/8/5,AR,Argentina,AMRO,4824,206743,196,3863
2020/8/5,CO,Colombia,AMRO,10199,327850,367,11017
2020/8/5,IT,Italy,EURO,190,248419,5,35171
2020/8/6,IN,India,SEARO,56282,1964536,904,40699
2020/8/6,US,United States of America,AMRO,51879,4755135,1062,161261
2020/8/6,BR,Brazil,AMRO,51603,2801921,1154,95819
2020/8/6,RU,Russian Federation,EURO,5267,871894,116,14606
2020/8/6,FR,France,EURO,2223,190254,6,30182
2020/8/6,TR,Turkey,EURO,7908,296682,19,5784
2020/8/6,GB,The United Kingdom,EURO,1018,308261,14,41240
2020/8/6,AR,Argentina,AMRO,6792,213535,146,4009
2020/8/6,CO,Colombia,AMRO,7129,334979,298,11315
2020/8/6,IT,Italy,EURO,384,248803,10,35181
2020/8/7,IN,India,SEARO,62538,2027074,886,41585
2020/8/7,US,United States of America,AMRO,52165,4807300,1270,162531
2020/8/7,BR,Brazil,AMRO,57152,2859073,1437,97256
2020/8/7,RU,Russian Federation,EURO,5241,877135,119,14725
2020/8/7,FR,France,EURO,921,191175,7,30189
2020/8/7,TR,Turkey,EURO,7883,304565,14,5798
2020/8/7,GB,The United Kingdom,EURO,1059,309320,18,41258
2020/8/7,AR,Argentina,AMRO,7147,220682,126,4135
2020/8/7,CO,Colombia,AMRO,10735,345714,309,11624
2020/8/7,IT,Italy,EURO,401,249204,6,35187
2020/8/8,IN,India,SEARO,61537,2088611,933,42518
2020/8/8,US,United States of America,AMRO,55029,4862329,1173,163704
2020/8/8,BR,Brazil,AMRO,53139,2912212,1237,98493
2020/8/8,RU,Russian Federation,EURO,5212,882347,129,14854
2020/8/8,FR,France,EURO,334,191509,12,30201
2020/8/8,TR,Turkey,EURO,7915,312480,15,5813
2020/8/8,GB,The United Kingdom,EURO,1083,310403,12,41270
2020/8/8,AR,Argentina,AMRO,7513,228195,156,4291
2020/8/8,CO,Colombia,AMRO,11996,357710,315,11939
2020/8/8,IT,Italy,EURO,552,249756,3,35190
2020/8/9,IN,India,SEARO,64399,2153010,861,43379
2020/8/9,US,United States of America,AMRO,59103,4921432,1266,164970
2020/8/9,BR,Brazil,AMRO,50230,2962442,1079,99572
2020/8/9,RU,Russian Federation,EURO,5189,887536,77,14931
2020/8/9,FR,France,EURO,2698,194207,0,30201
2020/8/9,TR,Turkey,EURO,7902,320382,16,5829
2020/8/9,GB,The United Kingdom,EURO,944,311347,3,41273
2020/8/9,AR,Argentina,AMRO,7482,235677,159,4450
2020/8/9,CO,Colombia,AMRO,9486,367196,311,12250
2020/8/9,IT,Italy,EURO,347,250103,13,35203
2020/8/10,IN,India,SEARO,62064,2215074,1007,44386
2020/8/10,US,United States of America,AMRO,53881,4975313,1027,165997
2020/8/10,BR,Brazil,AMRO,49970,3012412,905,100477
2020/8/10,RU,Russian Federation,EURO,5118,892654,70,15001
2020/8/10,FR,France,EURO,2657,196864,0,30201
2020/8/10,TR,Turkey,EURO,7912,328294,15,5844
2020/8/10,GB,The United Kingdom,EURO,694,312041,5,41278
2020/8/10,AR,Argentina,AMRO,6134,241811,106,4556
2020/8/10,CO,Colombia,AMRO,9674,376870,290,12540
2020/8/10,IT,Italy,EURO,463,250566,2,35205
2020/8/11,IN,India,SEARO,53601,2268675,871,45257
2020/8/11,US,United States of America,AMRO,46664,5021977,664,166661
2020/8/11,BR,Brazil,AMRO,23010,3035422,572,101049
2020/8/11,RU,Russian Federation,EURO,4945,897599,130,15131
2020/8/11,FR,France,EURO,2832,199696,13,30214
2020/8/11,TR,Turkey,EURO,7923,336217,14,5858
2020/8/11,GB,The United Kingdom,EURO,615,312656,18,41296
2020/8/11,AR,Argentina,AMRO,4688,246499,78,4634
2020/8/11,CO,Colombia,AMRO,10611,387481,302,12842
2020/8/11,IT,Italy,EURO,259,250825,4,35209
2020/8/12,IN,India,SEARO,60963,2329638,834,46091
2020/8/12,US,United States of America,AMRO,40656,5062633,774,167435
2020/8/12,BR,Brazil,AMRO,22048,3057470,703,101752
2020/8/12,RU,Russian Federation,EURO,5102,902701,129,15260
2020/8/12,FR,France,EURO,3442,203138,13,30227
2020/8/12,TR,Turkey,EURO,7913,344130,15,5873
2020/8/12,GB,The United Kingdom,EURO,1473,314129,13,41309
2020/8/12,AR,Argentina,AMRO,7369,253868,151,4785
2020/8/12,CO,Colombia,AMRO,10142,397623,312,13154
2020/8/12,IT,Italy,EURO,412,251237,6,35215
2020/8/13,IN,India,SEARO,66999,2396637,942,47033
2020/8/13,US,United States of America,AMRO,56093,5118726,1202,168637
2020/8/13,BR,Brazil,AMRO,52160,3109630,1274,103026
2020/8/13,RU,Russian Federation,EURO,5057,907758,124,15384
2020/8/13,FR,France,EURO,3784,206922,16,30243
2020/8/13,TR,Turkey,EURO,7942,352072,18,5891
2020/8/13,GB,The United Kingdom,EURO,1339,315468,20,41329
2020/8/13,AR,Argentina,AMRO,7043,260911,303,5088
2020/8/13,CO,Colombia,AMRO,12830,410453,321,13475
2020/8/13,IT,Italy,EURO,476,251713,10,35225
2020/8/14,IN,India,SEARO,64553,2461190,1007,48040
2020/8/14,US,United States of America,AMRO,56111,5174837,1302,169939
2020/8/14,BR,Brazil,AMRO,55155,3164785,1175,104201
2020/8/14,RU,Russian Federation,EURO,5065,912823,114,15498
2020/8/14,FR,France,EURO,616,207538,16,30259
2020/8/14,TR,Turkey,EURO,7973,360045,21,5912
2020/8/14,GB,The United Kingdom,EURO,1207,316675,18,41347
2020/8/14,AR,Argentina,AMRO,7663,268574,158,5246
2020/8/14,CO,Colombia,AMRO,12066,422519,362,13837
2020/8/14,IT,Italy,EURO,522,252235,6,35231
2020/8/15,IN,India,SEARO,65002,2526192,996,49036
2020/8/15,US,United States of America,AMRO,52986,5227823,1138,171077
2020/8/15,BR,Brazil,AMRO,60091,3224876,1262,105463
2020/8/15,RU,Russian Federation,EURO,5061,917884,119,15617
2020/8/15,FR,France,EURO,510,208048,16,30275
2020/8/15,TR,Turkey,EURO,7956,368001,22,5934
2020/8/15,GB,The United Kingdom,EURO,1147,317822,11,41358
2020/8/15,AR,Argentina,AMRO,7498,276072,182,5428
2020/8/15,CO,Colombia,AMRO,11286,433805,308,14145
2020/8/15,IT,Italy,EURO,574,252809,3,35234
2020/8/16,IN,India,SEARO,63490,2589682,944,49980
2020/8/16,US,United States of America,AMRO,54307,5282130,1114,172191
2020/8/16,BR,Brazil,AMRO,50644,3275520,1060,106523
2020/8/16,RU,Russian Federation,EURO,4969,922853,68,15685
2020/8/16,FR,France,EURO,4951,212999,2,30277
2020/8/16,TR,Turkey,EURO,7986,375987,21,5955
2020/8/16,GB,The United Kingdom,EURO,1162,318984,3,41361
2020/8/16,AR,Argentina,AMRO,6365,282437,137,5565
2020/8/16,CO,Colombia,AMRO,11306,445111,347,14492
2020/8/16,IT,Italy,EURO,629,253438,158,35392
2020/8/17,IN,India,SEARO,57981,2647663,941,50921
2020/8/17,US,United States of America,AMRO,54073,5336203,975,173166
2020/8/17,BR,Brazil,AMRO,41576,3317096,709,107232
2020/8/17,RU,Russian Federation,EURO,4892,927745,55,15740
2020/8/17,FR,France,EURO,4671,217670,1,30278
2020/8/17,TR,Turkey,EURO,7922,383909,19,5974
2020/8/17,GB,The United Kingdom,EURO,694,319678,5,41366
2020/8/17,AR,Argentina,AMRO,6663,289100,92,5657
2020/8/17,CO,Colombia,AMRO,11578,456689,318,14810
2020/8/17,IT,Italy,EURO,477,253915,4,35396
2020/8/18,IN,India,SEARO,55079,2702742,876,51797
2020/8/18,US,United States of America,AMRO,40975,5377178,804,173970
2020/8/18,BR,Brazil,AMRO,23101,3340197,620,107852
2020/8/18,RU,Russian Federation,EURO,4748,932493,132,15872
2020/8/18,FR,France,EURO,4673,222343,18,30296
2020/8/18,TR,Turkey,EURO,7963,391872,22,5996
2020/8/18,GB,The United Kingdom,EURO,601,320279,3,41369
2020/8/18,AR,Argentina,AMRO,5469,294569,93,5750
2020/8/18,CO,Colombia,AMRO,11643,468332,287,15097
2020/8/18,IT,Italy,EURO,320,254235,4,35400
2020/8/19,IN,India,SEARO,64531,2767273,1092,52889
2020/8/19,US,United States of America,AMRO,38075,5415253,575,174545
2020/8/19,BR,Brazil,AMRO,19373,3359570,684,108536
2020/8/19,RU,Russian Federation,EURO,4828,937321,117,15989
2020/8/19,FR,France,EURO,5062,227405,22,30318
2020/8/19,TR,Turkey,EURO,7993,399865,20,6016
2020/8/19,GB,The United Kingdom,EURO,1283,321562,12,41381
2020/8/19,AR,Argentina,AMRO,4557,299126,127,5877
2020/8/19,CO,Colombia,AMRO,8328,476660,275,15372
2020/8/19,IT,Italy,EURO,401,254636,5,35405
2020/8/20,IN,India,SEARO,69652,2836925,977,53866
2020/8/20,US,United States of America,AMRO,40748,5456001,1120,175665
2020/8/20,BR,Brazil,AMRO,47784,3407354,1352,109888
2020/8/20,RU,Russian Federation,EURO,4785,942106,110,16099
2020/8/20,FR,France,EURO,5035,232440,16,30334
2020/8/20,TR,Turkey,EURO,8033,407898,23,6039
2020/8/20,GB,The United Kingdom,EURO,1084,322646,16,41397
2020/8/20,AR,Argentina,AMRO,6840,305966,237,6114
2020/8/20,CO,Colombia,AMRO,12462,489122,247,15619
2020/8/20,IT,Italy,EURO,642,255278,7,35412
2020/8/21,IN,India,SEARO,68898,2905823,983,54849
2020/8/21,US,United States of America,AMRO,45066,5501067,1224,176889
2020/8/21,BR,Brazil,AMRO,49298,3456652,1212,111100
2020/8/21,RU,Russian Federation,EURO,4870,946976,90,16189
2020/8/21,FR,France,EURO,2155,234595,12,30346
2020/8/21,TR,Turkey,EURO,8142,416040,19,6058
2020/8/21,GB,The United Kingdom,EURO,1243,323889,6,41403
2020/8/21,AR,Argentina,AMRO,6693,312659,292,6406
2020/8/21,CO,Colombia,AMRO,13056,502178,360,15979
2020/8/21,IT,Italy,EURO,840,256118,6,35418
2020/8/22,IN,India,SEARO,69878,2975701,945,55794
2020/8/22,US,United States of America,AMRO,45400,5546467,972,177861
2020/8/22,BR,Brazil,AMRO,45323,3501975,1204,112304
2020/8/22,RU,Russian Federation,EURO,4921,951897,121,16310
2020/8/22,FR,France,EURO,820,235415,22,30368
2020/8/22,TR,Turkey,EURO,7933,423973,22,6080
2020/8/22,GB,The United Kingdom,EURO,1462,325351,2,41405
2020/8/22,AR,Argentina,AMRO,8225,320884,161,6567
2020/8/22,CO,Colombia,AMRO,11541,513719,204,16183
2020/8/22,IT,Italy,EURO,947,257065,9,35427
2020/8/23,IN,India,SEARO,69239,3044940,912,56706
2020/8/23,US,United States of America,AMRO,45233,5591700,990,178851
2020/8/23,BR,Brazil,AMRO,30355,3532330,1054,113358
2020/8/23,RU,Russian Federation,EURO,4852,956749,73,16383
2020/8/23,FR,France,EURO,6485,241900,8,30376
2020/8/23,TR,Turkey,EURO,8039,432012,22,6102
2020/8/23,GB,The United Kingdom,EURO,1199,326550,18,41423
2020/8/23,AR,Argentina,AMRO,8159,329043,228,6795
2020/8/23,CO,Colombia,AMRO,8419,522138,385,16568
2020/8/23,IT,Italy,EURO,1071,258136,3,35430
2020/8/24,IN,India,SEARO,61408,3106348,836,57542
2020/8/24,US,United States of America,AMRO,43901,5635601,889,179740
2020/8/24,BR,Brazil,AMRO,50032,3582362,892,114250
2020/8/24,RU,Russian Federation,EURO,4744,961493,65,16448
2020/8/24,FR,France,EURO,6705,248605,1,30377
2020/8/24,TR,Turkey,EURO,7947,439959,19,6121
2020/8/24,GB,The United Kingdom,EURO,828,327378,6,41429
2020/8/24,AR,Argentina,AMRO,7759,336802,152,6947
2020/8/24,CO,Colombia,AMRO,10965,533103,400,16968
2020/8/24,IT,Italy,EURO,1209,259345,7,35437
2020/8/25,IN,India,SEARO,60975,3167323,848,58390
2020/8/25,US,United States of America,AMRO,36673,5672274,653,180393
2020/8/25,BR,Brazil,AMRO,23421,3605783,494,114744
2020/8/25,RU,Russian Federation,EURO,4696,966189,120,16568
2020/8/25,FR,France,EURO,6565,255170,18,30395
2020/8/25,TR,Turkey,EURO,8173,448132,18,6139
2020/8/25,GB,The United Kingdom,EURO,827,328205,4,41433
2020/8/25,AR,Argentina,AMRO,5352,342154,132,7079
2020/8/25,CO,Colombia,AMRO,8044,541147,348,17316
2020/8/25,IT,Italy,EURO,953,260298,4,35441
2020/8/26,IN,India,SEARO,67151,3234474,1059,59449
2020/8/26,US,United States of America,AMRO,35532,5707806,549,180942
2020/8/26,BR,Brazil,AMRO,17078,3622861,565,115309
2020/8/26,RU,Russian Federation,EURO,4676,970865,115,16683
2020/8/26,FR,France,EURO,7331,262501,16,30411
2020/8/26,TR,Turkey,EURO,8232,456364,24,6163
2020/8/26,GB,The United Kingdom,EURO,1273,329478,16,41449
2020/8/26,AR,Argentina,AMRO,8713,350867,323,7402
2020/8/26,CO,Colombia,AMRO,10549,551696,296,17612
2020/8/26,IT,Italy,EURO,876,261174,4,35445
2020/8/27,IN,India,SEARO,75760,3310234,1023,60472
2020/8/27,US,United States of America,AMRO,39301,5747107,1047,181989
2020/8/27,BR,Brazil,AMRO,47134,3669995,1271,116580
2020/8/27,RU,Russian Federation,EURO,4711,975576,121,16804
2020/8/27,FR,France,EURO,7185,269686,0,30411
2020/8/27,TR,Turkey,EURO,8043,464407,20,6183
2020/8/27,GB,The United Kingdom,EURO,1247,330725,16,41465
2020/8/27,AR,Argentina,AMRO,8771,359638,259,7661
2020/8/27,CO,Colombia,AMRO,10432,562128,277,17889
2020/8/27,IT,Italy,EURO,1366,262540,13,35458
2020/8/28,IN,India,SEARO,77266,3387500,1057,61529
2020/8/28,US,United States of America,AMRO,45693,5792800,1023,183012
2020/8/28,BR,Brazil,AMRO,47161,3717156,1085,117665
2020/8/28,RU,Russian Federation,EURO,4829,980405,110,16914
2020/8/28,FR,France,EURO,2874,272560,29,30440
2020/8/28,TR,Turkey,EURO,8221,472628,26,6209
2020/8/28,GB,The United Kingdom,EURO,1351,332076,12,41477
2020/8/28,AR,Argentina,AMRO,10550,370188,283,7944
2020/8/28,CO,Colombia,AMRO,10142,572270,295,18184
2020/8/28,IT,Italy,EURO,1409,263949,5,35463
2020/8/29,IN,India,SEARO,76472,3463972,1021,62550
2020/8/29,US,United States of America,AMRO,47020,5839820,980,183992
2020/8/29,BR,Brazil,AMRO,44235,3761391,984,118649
2020/8/29,RU,Russian Federation,EURO,4941,985346,111,17025
2020/8/29,FR,France,EURO,1197,273757,20,30460
2020/8/29,TR,Turkey,EURO,8247,480875,36,6245
2020/8/29,GB,The United Kingdom,EURO,1549,333625,9,41486
2020/8/29,AR,Argentina,AMRO,10104,380292,185,8129
2020/8/29,CO,Colombia,AMRO,9752,582022,284,18468
2020/8/29,IT,Italy,EURO,1460,265409,9,35472
2020/8/30,IN,India,SEARO,78761,3542733,948,63498
2020/8/30,US,United States of America,AMRO,45058,5884878,904,184896
2020/8/30,BR,Brazil,AMRO,43412,3804803,855,119504
2020/8/30,RU,Russian Federation,EURO,4980,990326,68,17093
2020/8/30,FR,France,EURO,9349,283106,5,30465
2020/8/30,TR,Turkey,EURO,8279,489154,39,6284
2020/8/30,GB,The United Kingdom,EURO,1625,335250,12,41498
2020/8/30,AR,Argentina,AMRO,11717,392009,176,8305
2020/8/30,CO,Colombia,AMRO,8498,590520,299,18767
2020/8/30,IT,Italy,EURO,1444,266853,1,35473
2020/8/31,IN,India,SEARO,78512,3621245,971,64469
2020/8/31,US,United States of America,AMRO,41120,5925998,914,185810
2020/8/31,BR,Brazil,AMRO,41350,3846153,958,120462
2020/8/31,RU,Russian Federation,EURO,4993,995319,83,17176
2020/8/31,FR,France,EURO,8572,291678,2,30467
2020/8/31,TR,Turkey,EURO,8212,497366,42,6326
2020/8/31,GB,The United Kingdom,EURO,1222,336472,1,41499
2020/8/31,AR,Argentina,AMRO,9230,401239,96,8401
2020/8/31,CO,Colombia,AMRO,9394,599914,297,19064
2020/8/31,IT,Italy,EURO,1365,268218,4,35477
2020/9/1,IN,India,SEARO,69921,3691166,819,65288
2020/9/1,US,United States of America,AMRO,35618,5961616,482,186292
2020/9/1,BR,Brazil,AMRO,16158,3862311,366,120828
2020/9/1,RU,Russian Federation,EURO,4729,1000048,123,17299
2020/9/1,FR,France,EURO,8987,300665,27,30494
2020/9/1,TR,Turkey,EURO,8317,505683,44,6370
2020/9/1,GB,The United Kingdom,EURO,1159,337631,2,41501
2020/9/1,AR,Argentina,AMRO,7187,408426,97,8498
2020/9/1,CO,Colombia,AMRO,8024,607938,300,19364
2020/9/1,IT,Italy,EURO,996,269214,6,35483
2020/9/2,IN,India,SEARO,78357,3769523,1045,66333
2020/9/2,US,United States of America,AMRO,33577,5995193,510,186802
2020/9/2,BR,Brazil,AMRO,45961,3908272,553,121381
2020/9/2,RU,Russian Federation,EURO,4952,1005000,115,17414
2020/9/2,FR,France,EURO,9539,310204,23,30517
2020/9/2,TR,Turkey,EURO,8302,513985,47,6417
2020/9/2,GB,The United Kingdom,EURO,1502,339133,3,41504
2020/9/2,AR,Argentina,AMRO,9309,417735,232,8730
2020/9/2,CO,Colombia,AMRO,7230,615168,299,19663
2020/9/2,IT,Italy,EURO,975,270189,8,35491
2020/9/3,IN,India,SEARO,83883,3853406,1043,67376
2020/9/3,US,United States of America,AMRO,44250,6039443,1015,187817
2020/9/3,BR,Brazil,AMRO,42659,3950931,1215,122596
2020/9/3,RU,Russian Federation,EURO,4995,1009995,114,17528
2020/9/3,FR,France,EURO,9818,320022,22,30539
2020/9/3,TR,Turkey,EURO,8326,522311,45,6462
2020/9/3,GB,The United Kingdom,EURO,2249,341382,10,41514
2020/9/3,AR,Argentina,AMRO,10504,428239,241,8971
2020/9/3,CO,Colombia,AMRO,8901,624069,389,20052
2020/9/3,IT,Italy,EURO,1326,271515,6,35497
2020/9/4,IN,India,SEARO,83341,3936747,1096,68472
2020/9/4,US,United States of America,AMRO,42145,6081588,868,188685
2020/9/4,BR,Brazil,AMRO,46934,3997865,1184,123780
2020/9/4,RU,Russian Federation,EURO,5110,1015105,121,17649
2020/9/4,FR,France,EURO,3693,323715,0,30539
2020/9/4,TR,Turkey,EURO,8372,530683,49,6511
2020/9/4,GB,The United Kingdom,EURO,2993,344375,13,41527
2020/9/4,AR,Argentina,AMRO,10933,439172,184,9155
2020/9/4,CO,Colombia,AMRO,9270,633339,296,20348
2020/9/4,IT,Italy,EURO,1397,272912,10,35507
2020/9/5,IN,India,SEARO,86432,4023179,1089,69561
2020/9/5,US,United States of America,AMRO,46120,6127708,976,189661
2020/9/5,BR,Brazil,AMRO,43773,4041638,834,124614
2020/9/5,RU,Russian Federation,EURO,5205,1020310,110,17759
2020/9/5,FR,France,EURO,1355,325070,0,30539
2020/9/5,TR,Turkey,EURO,8342,539025,53,6564
2020/9/5,GB,The United Kingdom,EURO,3098,347473,10,41537
2020/9/5,AR,Argentina,AMRO,12026,451198,313,9468
2020/9/5,CO,Colombia,AMRO,8235,641574,270,20618
2020/9/5,IT,Italy,EURO,1732,274644,11,35518
2020/9/6,IN,India,SEARO,90632,4113811,1065,70626
2020/9/6,US,United States of America,AMRO,49920,6177628,904,190565
2020/9/6,BR,Brazil,AMRO,51194,4092832,907,125521
2020/9/6,RU,Russian Federation,EURO,5195,1025505,61,17820
2020/9/6,FR,France,EURO,12099,337169,7,30546
2020/9/6,TR,Turkey,EURO,8403,547428,56,6620
2020/9/6,GB,The United Kingdom,EURO,3039,350512,12,41549
2020/9/6,AR,Argentina,AMRO,10684,461882,217,9685
2020/9/6,CO,Colombia,AMRO,8488,650062,270,20888
2020/9/6,IT,Italy,EURO,1694,276338,16,35534
2020/9/7,IN,India,SEARO,90802,4204613,1016,71642
2020/9/7,US,United States of America,AMRO,41531,6219159,778,191343
2020/9/7,BR,Brazil,AMRO,30168,4123000,682,126203
2020/9/7,RU,Russian Federation,EURO,5185,1030690,51,17871
2020/9/7,FR,France,EURO,11553,348722,1,30547
2020/9/7,TR,Turkey,EURO,8308,555736,53,6673
2020/9/7,GB,The United Kingdom,EURO,2545,353057,2,41551
2020/9/7,AR,Argentina,AMRO,9924,471806,122,9807
2020/9/7,CO,Colombia,AMRO,8394,658456,268,21156
2020/9/7,IT,Italy,EURO,1296,277634,7,35541
2020/9/8,IN,India,SEARO,75809,4280422,1133,72775
2020/9/8,US,United States of America,AMRO,33158,6252317,511,191854
2020/9/8,BR,Brazil,AMRO,14521,4137521,447,126650
2020/9/8,RU,Russian Federation,EURO,5099,1035789,122,17993
2020/9/8,FR,France,EURO,11245,359967,25,30572
2020/9/8,TR,Turkey,EURO,8433,564169,57,6730
2020/9/8,GB,The United Kingdom,EURO,2447,355504,3,41554
2020/9/8,AR,Argentina,AMRO,6986,478792,105,9912
2020/9/8,CO,Colombia,AMRO,8065,666521,256,21412
2020/9/8,IT,Italy,EURO,1150,278784,12,35553
2020/9/9,IN,India,SEARO,89706,4370128,1115,73890
2020/9/9,US,United States of America,AMRO,25513,6277830,303,192157
2020/9/9,BR,Brazil,AMRO,10273,4147794,310,126960
2020/9/9,RU,Russian Federation,EURO,5218,1041007,142,18135
2020/9/9,FR,France,EURO,11028,370995,35,30607
2020/9/9,TR,Turkey,EURO,8491,572660,52,6782
2020/9/9,GB,The United Kingdom,EURO,3860,359364,32,41586
2020/9/9,AR,Argentina,AMRO,9215,488007,267,10179
2020/9/9,CO,Colombia,AMRO,5327,671848,203,21615
2020/9/9,IT,Italy,EURO,1369,280153,10,35563
2020/9/10,IN,India,SEARO,95735,4465863,1172,75062
2020/9/10,US,United States of America,AMRO,26272,6304102,465,192622
2020/9/10,BR,Brazil,AMRO,14279,4162073,504,127464
2020/9/10,RU,Russian Federation,EURO,5363,1046370,128,18263
2020/9/10,FR,France,EURO,11002,381997,29,30636
2020/9/10,TR,Turkey,EURO,8403,581063,55,6837
2020/9/10,GB,The United Kingdom,EURO,3301,362665,8,41594
2020/9/10,AR,Argentina,AMRO,12027,500034,278,10457
2020/9/10,CO,Colombia,AMRO,7665,679513,202,21817
2020/9/10,IT,Italy,EURO,1430,281583,14,35577
2020/9/11,IN,India,SEARO,96551,4562414,1209,76271
2020/9/11,US,United States of America,AMRO,34383,6338485,1061,193683
2020/9/11,BR,Brazil,AMRO,35816,4197889,1075,128539
2020/9/11,RU,Russian Federation,EURO,5504,1051874,102,18365
2020/9/11,FR,France,EURO,4338,386335,18,30654
2020/9/11,TR,Turkey,EURO,8242,589305,58,6895
2020/9/11,GB,The United Kingdom,EURO,3331,365996,14,41608
2020/9/11,AR,Argentina,AMRO,12259,512293,256,10713
